link,pumps,pumps,pumps,pumps,pumps,pumps
id,P78,P78,P78,P79,P79,P79
properties,flow,energy,status,flow,energy,status
0 days 22:40:00,737.1960074557311,227.02520134165587,1.0,737.1960074557311,227.02520134165587,1.0
0 days 22:45:00,737.1960069022614,227.0252011930719,1.0,737.1960069022614,227.0252011930719,1.0
0 days 22:50:00,737.1960077043565,227.02520140840156,1.0,737.1960077043565,227.02520140840156,1.0
0 days 22:55:00,737.1960080464515,227.02520150024012,1.0,737.1960080464515,227.02520150024012,1.0
0 days 23:00:00,737.1960068502518,227.0252011791095,1.0,737.1960068502518,227.0252011791095,1.0
0 days 23:05:00,737.1960081055754,227.02520151611245,1.0,737.1960081055754,227.02520151611245,1.0
0 days 23:10:00,737.1960076468978,227.02520139297636,1.0,737.1960076468978,227.02520139297636,1.0
0 days 23:15:00,737.1960069482193,227.02520120540973,1.0,737.1960069482193,227.02520120540973,1.0
0 days 23:20:00,737.1960071601093,227.02520126229354,1.0,737.1960071601093,227.02520126229354,1.0
0 days 23:25:00,737.1960074158258,227.02520133094288,1.0,737.1960074158258,227.02520133094288,1.0
0 days 23:30:00,737.1960077368274,227.02520141711867,1.0,737.1960077368274,227.02520141711867,1.0
0 days 23:35:00,737.1960079956975,227.02520148661472,1.0,737.1960079956975,227.02520148661472,1.0
0 days 23:40:00,737.1960068224279,227.0252011716399,1.0,737.1960068224279,227.0252011716399,1.0
0 days 23:45:00,737.1960080493308,227.02520150101302,1.0,737.1960080493308,227.02520150101302,1.0
0 days 23:50:00,737.1960079369969,227.02520147085608,1.0,737.1960079369969,227.02520147085608,1.0
0 days 23:55:00,737.1960081381739,227.02520152486372,1.0,737.1960081381739,227.02520152486372,1.0
1 days 00:00:00,737.1960080168088,227.0252014922822,1.0,737.1960080168088,227.0252014922822,1.0
1 days 00:05:00,737.1960080447511,227.0252014997836,1.0,737.1960080447511,227.0252014997836,1.0
1 days 00:10:00,737.1960085195495,227.02520162724753,1.0,737.1960085195495,227.02520162724753,1.0
1 days 00:15:00,737.1960073044891,227.02520130105358,1.0,737.1960073044891,227.02520130105358,1.0
1 days 00:20:00,737.1960070614972,227.0252012358202,1.0,737.1960070614972,227.0252012358202,1.0
1 days 00:25:00,737.1960077505997,227.02520142081602,1.0,737.1960077505997,227.02520142081602,1.0
1 days 00:30:00,737.1960080944241,227.02520151311873,1.0,737.1960080944241,227.02520151311873,1.0
1 days 00:35:00,737.1960078672156,227.02520145212256,1.0,737.1960078672156,227.02520145212256,1.0
1 days 00:40:00,737.1960077218552,227.02520141309927,1.0,737.1960077218552,227.02520141309927,1.0
1 days 00:45:00,737.1960073893795,227.02520132384316,1.0,737.1960073893795,227.02520132384316,1.0
1 days 00:50:00,737.1960076884651,227.02520140413537,1.0,737.1960076884651,227.02520140413537,1.0
1 days 00:55:00,737.1960073147238,227.0252013038012,1.0,737.1960073147238,227.0252013038012,1.0
1 days 01:00:00,737.1960071917051,227.0252012707757,1.0,737.1960071917051,227.0252012707757,1.0
1 days 01:05:00,737.1960068336459,227.0252011746515,1.0,737.1960068336459,227.0252011746515,1.0
1 days 01:10:00,737.1960079883471,227.0252014846414,1.0,737.1960079883471,227.0252014846414,1.0
1 days 01:15:00,737.196006549007,227.02520109823763,1.0,737.196006549007,227.02520109823763,1.0
1 days 01:20:00,737.1960076340275,227.02520138952113,1.0,737.1960076340275,227.02520138952113,1.0
1 days 01:25:00,737.1960074523807,227.02520134075644,1.0,737.1960074523807,227.02520134075644,1.0
1 days 01:30:00,737.1960074055146,227.0252013281748,1.0,737.1960074055146,227.0252013281748,1.0
1 days 01:35:00,737.1960078728296,227.0252014536297,1.0,737.1960078728296,227.0252014536297,1.0
1 days 01:40:00,737.1960079097199,227.02520146353325,1.0,737.1960079097199,227.02520146353325,1.0
1 days 01:45:00,737.196007743733,227.0252014189726,1.0,737.196007743733,227.0252014189726,1.0
1 days 01:50:00,737.1960079895617,227.0252014849675,1.0,737.1960079895617,227.0252014849675,1.0
1 days 01:55:00,737.1960074826138,227.02520134887277,1.0,737.1960074826138,227.02520134887277,1.0
1 days 02:00:00,737.1960071670353,227.02520126415283,1.0,737.1960071670353,227.02520126415283,1.0
1 days 02:05:00,737.1960081780538,227.02520153556992,1.0,737.1960081780538,227.02520153556992,1.0
1 days 02:10:00,737.1960081798273,227.02520153604607,1.0,737.1960081798273,227.02520153604607,1.0
1 days 02:15:00,737.1960069722677,227.02520121186575,1.0,737.1960069722677,227.02520121186575,1.0
1 days 02:20:00,737.1960081138133,227.0252015183239,1.0,737.1960081138133,227.0252015183239,1.0
1 days 02:25:00,737.1960069551533,227.0252012072712,1.0,737.1960069551533,227.0252012072712,1.0
1 days 02:30:00,737.1960069582526,227.02520120810323,1.0,737.1960069582526,227.02520120810323,1.0
1 days 02:35:00,737.1960068658358,227.02520118329312,1.0,737.1960068658358,227.02520118329312,1.0
1 days 02:40:00,737.196007728771,227.02520141495586,1.0,737.196007728771,227.02520141495586,1.0
1 days 02:45:00,737.1960074464945,227.02520133917616,1.0,737.1960074464945,227.02520133917616,1.0
1 days 02:50:00,737.1960071250627,227.0252012528849,1.0,737.1960071250627,227.0252012528849,1.0
1 days 02:55:00,737.1960075636273,227.0252013706216,1.0,737.1960075636273,227.0252013706216,1.0
1 days 03:00:00,737.1960071723529,227.02520126558042,1.0,737.1960071723529,227.02520126558042,1.0
1 days 03:05:00,737.1960069771612,227.02520121317943,1.0,737.1960069771612,227.02520121317943,1.0
1 days 03:10:00,737.196008187758,227.02520153817505,1.0,737.196008187758,227.02520153817505,1.0
1 days 03:15:00,737.1960076730481,227.02520139999655,1.0,737.1960076730481,227.02520139999655,1.0
1 days 03:20:00,737.1960070599265,227.02520123539853,1.0,737.1960070599265,227.02520123539853,1.0
1 days 03:25:00,737.1960079496912,227.0252014742639,1.0,737.1960079496912,227.0252014742639,1.0
1 days 03:30:00,737.1960077988953,227.02520143378138,1.0,737.1960077988953,227.02520143378138,1.0
1 days 03:35:00,737.1960073074533,227.0252013018494,1.0,737.1960073074533,227.0252013018494,1.0
1 days 03:40:00,737.1960084683367,227.02520161349898,1.0,737.1960084683367,227.02520161349898,1.0
1 days 03:45:00,737.1960072845234,227.02520129569362,1.0,737.1960072845234,227.02520129569362,1.0
1 days 03:50:00,737.1960072167234,227.02520127749207,1.0,737.1960072167234,227.02520127749207,1.0
1 days 03:55:00,737.19600768743,227.0252014038575,1.0,737.19600768743,227.0252014038575,1.0
1 days 04:00:00,737.19600725357,227.02520128738385,1.0,737.19600725357,227.02520128738385,1.0
1 days 04:05:00,737.1960069525811,227.0252012065807,1.0,737.1960069525811,227.0252012065807,1.0
1 days 04:10:00,737.19600761117,227.02520138338485,1.0,737.19600761117,227.02520138338485,1.0
1 days 04:15:00,737.1960083893723,227.02520159230028,1.0,737.1960083893723,227.02520159230028,1.0
1 days 04:20:00,737.1960080139021,227.0252014915019,1.0,737.1960080139021,227.0252014915019,1.0
1 days 04:25:00,737.1960078387934,227.02520144449244,1.0,737.1960078387934,227.02520144449244,1.0
1 days 04:30:00,737.1960074065674,227.02520132845746,1.0,737.1960074065674,227.02520132845746,1.0
1 days 04:35:00,737.196007367268,227.02520131790712,1.0,737.196007367268,227.02520131790712,1.0
1 days 04:40:00,737.1960076873218,227.02520140382848,1.0,737.1960076873218,227.02520140382848,1.0
1 days 04:45:00,737.1960074527653,227.0252013408597,1.0,737.1960074527653,227.0252013408597,1.0
1 days 04:50:00,737.1960072266289,227.0252012801513,1.0,737.1960072266289,227.0252012801513,1.0
1 days 04:55:00,737.1960069632679,227.0252012094497,1.0,737.1960069632679,227.0252012094497,1.0
1 days 05:00:00,737.1960076607215,227.02520139668738,1.0,737.1960076607215,227.02520139668738,1.0
1 days 05:05:00,737.1960077359773,227.0252014168905,1.0,737.1960077359773,227.0252014168905,1.0
1 days 05:10:00,737.1960076728819,227.02520139995195,1.0,737.1960076728819,227.02520139995195,1.0
1 days 05:15:00,737.196008702801,227.02520167644303,1.0,737.196008702801,227.02520167644303,1.0
1 days 05:20:00,737.1960078756124,227.02520145437683,1.0,737.1960078756124,227.02520145437683,1.0
1 days 05:25:00,737.19600761447,227.02520138427076,1.0,737.19600761447,227.02520138427076,1.0
1 days 05:30:00,737.1960077067091,227.02520140903314,1.0,737.1960077067091,227.02520140903314,1.0
1 days 05:35:00,737.1960075103827,227.02520135632756,1.0,737.1960075103827,227.02520135632756,1.0
1 days 05:40:00,737.1960065482157,227.02520109802515,1.0,737.1960065482157,227.02520109802515,1.0
1 days 05:45:00,737.196007863485,227.02520145112103,1.0,737.196007863485,227.02520145112103,1.0
1 days 05:50:00,737.1960078195821,227.02520143933495,1.0,737.1960078195821,227.02520143933495,1.0
1 days 05:55:00,737.1960076352827,227.02520138985815,1.0,737.1960076352827,227.02520138985815,1.0
1 days 06:00:00,737.1960085506155,227.0252016355875,1.0,737.1960085506155,227.0252016355875,1.0
1 days 06:05:00,737.1960074866809,227.0252013499646,1.0,737.1960074866809,227.0252013499646,1.0
1 days 06:10:00,737.1960069479998,227.0252012053508,1.0,737.1960069479998,227.0252012053508,1.0
1 days 06:15:00,737.1960072200003,227.02520127837175,1.0,737.1960072200003,227.02520127837175,1.0
1 days 06:20:00,737.1960080101453,227.02520149049334,1.0,737.1960080101453,227.02520149049334,1.0
1 days 06:25:00,737.1960071123001,227.02520124945866,1.0,737.1960071123001,227.02520124945866,1.0
1 days 06:30:00,737.196007694813,227.02520140583954,1.0,737.196007694813,227.02520140583954,1.0
1 days 06:35:00,737.1960077225544,227.02520141328696,1.0,737.1960077225544,227.02520141328696,1.0
1 days 06:40:00,737.1960067884943,227.0252011625301,1.0,737.1960067884943,227.0252011625301,1.0
1 days 06:45:00,737.1960076684577,227.02520139876427,1.0,737.1960076684577,227.02520139876427,1.0
1 days 06:50:00,737.1960073398898,227.02520131055724,1.0,737.1960073398898,227.02520131055724,1.0
1 days 06:55:00,737.1960076178841,227.0252013851873,1.0,737.1960076178841,227.0252013851873,1.0
1 days 07:00:00,737.1960086527262,227.02520166299996,1.0,737.1960086527262,227.02520166299996,1.0
1 days 07:05:00,737.1960067453291,227.02520115094202,1.0,737.1960067453291,227.02520115094202,1.0
1 days 07:10:00,737.1960077611963,227.02520142366077,1.0,737.1960077611963,227.02520142366077,1.0
1 days 07:15:00,737.1960070619887,227.02520123595212,1.0,737.1960070619887,227.02520123595212,1.0
1 days 07:20:00,737.196007294066,227.02520129825538,1.0,737.196007294066,227.02520129825538,1.0
1 days 07:25:00,737.196007426849,227.02520133390215,1.0,737.196007426849,227.02520133390215,1.0
1 days 07:30:00,737.196007108577,227.0252012484592,1.0,737.196007108577,227.0252012484592,1.0
1 days 07:35:00,737.1960071407726,227.0252012571024,1.0,737.1960071407726,227.0252012571024,1.0
1 days 07:40:00,737.1960082120338,227.02520154469212,1.0,737.1960082120338,227.02520154469212,1.0
1 days 07:45:00,737.1960075786401,227.02520137465186,1.0,737.1960075786401,227.02520137465186,1.0
1 days 07:50:00,737.1960072809603,227.0252012947371,1.0,737.1960072809603,227.0252012947371,1.0
1 days 07:55:00,737.1960084992759,227.02520162180485,1.0,737.1960084992759,227.02520162180485,1.0
1 days 08:00:00,737.1960070059648,227.02520122091204,1.0,737.1960070059648,227.02520122091204,1.0
1 days 08:05:00,737.1960073149792,227.0252013038697,1.0,737.1960073149792,227.0252013038697,1.0
1 days 08:10:00,737.1960068961688,227.02520119143625,1.0,737.1960068961688,227.02520119143625,1.0
1 days 08:15:00,737.1960082327231,227.02520155024638,1.0,737.1960082327231,227.02520155024638,1.0
1 days 08:20:00,737.1960076354537,227.025201389904,1.0,737.1960076354537,227.025201389904,1.0
1 days 08:25:00,737.1960074502932,227.025201340196,1.0,737.1960074502932,227.025201340196,1.0
1 days 08:30:00,737.1960073239767,227.0252013062852,1.0,737.1960073239767,227.0252013062852,1.0
1 days 08:35:00,737.1960079485684,227.02520147396248,1.0,737.1960079485684,227.02520147396248,1.0
1 days 08:40:00,737.1960077658855,227.02520142491963,1.0,737.1960077658855,227.02520142491963,1.0
1 days 08:45:00,737.1960079375953,227.02520147101663,1.0,737.1960079375953,227.02520147101663,1.0
1 days 08:50:00,737.1960069132867,227.02520119603182,1.0,737.1960069132867,227.02520119603182,1.0
1 days 08:55:00,737.1960075335796,227.025201362555,1.0,737.1960075335796,227.025201362555,1.0
1 days 09:00:00,737.1960068845738,227.02520118832348,1.0,737.1960068845738,227.02520118832348,1.0
1 days 09:05:00,737.1960080886986,227.0252015115817,1.0,737.1960080886986,227.0252015115817,1.0
1 days 09:10:00,737.1960069905801,227.02520121678188,1.0,737.1960069905801,227.02520121678188,1.0
1 days 09:15:00,737.1960067541604,227.02520115331288,1.0,737.1960067541604,227.02520115331288,1.0
1 days 09:20:00,737.1960077771998,227.02520142795703,1.0,737.1960077771998,227.02520142795703,1.0
1 days 09:25:00,737.1960079009395,227.02520146117607,1.0,737.1960079009395,227.02520146117607,1.0
1 days 09:30:00,737.1960078662762,227.02520145187037,1.0,737.1960078662762,227.02520145187037,1.0
1 days 09:35:00,737.1960077314803,227.02520141568326,1.0,737.1960077314803,227.02520141568326,1.0
1 days 09:40:00,737.196007083017,227.02520124159736,1.0,737.196007083017,227.02520124159736,1.0
1 days 09:45:00,737.1960082633017,227.02520155845548,1.0,737.1960082633017,227.02520155845548,1.0
1 days 09:50:00,737.1960068846596,227.02520118834656,1.0,737.1960068846596,227.02520118834656,1.0
1 days 09:55:00,737.1960074472895,227.0252013393896,1.0,737.1960074472895,227.0252013393896,1.0
1 days 10:00:00,737.1960081472467,227.02520152729943,1.0,737.1960081472467,227.02520152729943,1.0
1 days 10:05:00,737.196007895748,227.02520145978235,1.0,737.196007895748,227.02520145978235,1.0
1 days 10:10:00,737.1960077556558,227.02520142217338,1.0,737.1960077556558,227.02520142217338,1.0
1 days 10:15:00,737.1960075843101,227.02520137617407,1.0,737.1960075843101,227.02520137617407,1.0
1 days 10:20:00,737.1960078490564,227.02520144724758,1.0,737.1960078490564,227.02520144724758,1.0
1 days 10:25:00,737.1960069616596,227.0252012090179,1.0,737.1960069616596,227.0252012090179,1.0
1 days 10:30:00,737.1960073382402,227.0252013101144,1.0,737.1960073382402,227.0252013101144,1.0
1 days 10:35:00,737.1960073419552,227.02520131111172,1.0,737.1960073419552,227.02520131111172,1.0
1 days 10:40:00,737.1960071020769,227.0252012467142,1.0,737.1960071020769,227.0252012467142,1.0
1 days 10:45:00,737.1960073504342,227.02520131338795,1.0,737.1960073504342,227.02520131338795,1.0
1 days 10:50:00,737.1960080363109,227.02520149751777,1.0,737.1960080363109,227.02520149751777,1.0
1 days 10:55:00,737.1960081078284,227.02520151671723,1.0,737.1960081078284,227.02520151671723,1.0
1 days 11:00:00,737.1960068244495,227.0252011721826,1.0,737.1960068244495,227.0252011721826,1.0
1 days 11:05:00,737.1960080002492,227.02520148783668,1.0,737.1960080002492,227.02520148783668,1.0
1 days 11:10:00,737.1960075631774,227.0252013705008,1.0,737.1960075631774,227.0252013705008,1.0
1 days 11:15:00,737.1960076405002,227.02520139125878,1.0,737.1960076405002,227.02520139125878,1.0
1 days 11:20:00,737.1960076050776,227.02520138174924,1.0,737.1960076050776,227.02520138174924,1.0
1 days 11:25:00,737.1960074039943,227.02520132776664,1.0,737.1960074039943,227.02520132776664,1.0
1 days 11:30:00,737.196007059959,227.0252012354073,1.0,737.196007059959,227.0252012354073,1.0
1 days 11:35:00,737.1960074780419,227.02520134764538,1.0,737.1960074780419,227.02520134764538,1.0
1 days 11:40:00,737.196008001918,227.02520148828472,1.0,737.196008001918,227.02520148828472,1.0
1 days 11:45:00,737.1960074619346,227.02520134332127,1.0,737.1960074619346,227.02520134332127,1.0
1 days 11:50:00,737.1960079875148,227.02520148441803,1.0,737.1960079875148,227.02520148441803,1.0
1 days 11:55:00,737.1960075132539,227.02520135709838,1.0,737.1960075132539,227.02520135709838,1.0
1 days 12:00:00,737.1960067367371,227.02520114863543,1.0,737.1960067367371,227.02520114863543,1.0
1 days 12:05:00,737.1960074711194,227.025201345787,1.0,737.1960074711194,227.025201345787,1.0
1 days 12:10:00,737.1960081048168,227.02520151590872,1.0,737.1960081048168,227.02520151590872,1.0
1 days 12:15:00,737.1960076490537,227.02520139355508,1.0,737.1960076490537,227.02520139355508,1.0
1 days 12:20:00,737.1960076178642,227.02520138518193,1.0,737.1960076178642,227.02520138518193,1.0
1 days 12:25:00,737.1960070679205,227.02520123754465,1.0,737.1960070679205,227.02520123754465,1.0
1 days 12:30:00,737.196008375253,227.02520158850982,1.0,737.196008375253,227.02520158850982,1.0
1 days 12:35:00,737.1960072498632,227.02520128638875,1.0,737.1960072498632,227.02520128638875,1.0
1 days 12:40:00,737.1960072501685,227.0252012864707,1.0,737.1960072501685,227.0252012864707,1.0
1 days 12:45:00,737.1960077792885,227.0252014285178,1.0,737.1960077792885,227.0252014285178,1.0
1 days 12:50:00,737.1960076272228,227.02520138769435,1.0,737.1960076272228,227.02520138769435,1.0
1 days 12:55:00,737.1960067243815,227.02520114531845,1.0,737.1960067243815,227.02520114531845,1.0
1 days 13:00:00,737.1960072561467,227.02520128807564,1.0,737.1960072561467,227.02520128807564,1.0
1 days 13:05:00,737.1960078512084,227.0252014478253,1.0,737.1960078512084,227.0252014478253,1.0
1 days 13:10:00,737.196007860788,227.02520145039702,1.0,737.196007860788,227.02520145039702,1.0
1 days 13:15:00,737.1960083302541,227.02520157642948,1.0,737.1960083302541,227.02520157642948,1.0
1 days 13:20:00,737.1960080562918,227.02520150288183,1.0,737.1960080562918,227.02520150288183,1.0
1 days 13:25:00,737.1960078047351,227.02520143534917,1.0,737.1960078047351,227.02520143534917,1.0
1 days 13:30:00,737.196007833541,227.02520144308227,1.0,737.196007833541,227.02520144308227,1.0
1 days 13:35:00,737.1960074072222,227.0252013286332,1.0,737.1960074072222,227.0252013286332,1.0
1 days 13:40:00,737.1960076456863,227.02520139265107,1.0,737.1960076456863,227.02520139265107,1.0
1 days 13:45:00,737.1960076281323,227.02520138793847,1.0,737.1960076281323,227.02520138793847,1.0
1 days 13:50:00,737.1960070032881,227.0252012201934,1.0,737.1960070032881,227.0252012201934,1.0
1 days 13:55:00,737.1960068212915,227.0252011713348,1.0,737.1960068212915,227.0252011713348,1.0
1 days 14:00:00,737.1960068640061,227.02520118280194,1.0,737.1960068640061,227.02520118280194,1.0
1 days 14:05:00,737.1960072723206,227.02520129241765,1.0,737.1960072723206,227.02520129241765,1.0
1 days 14:10:00,737.196007075832,227.0252012396685,1.0,737.196007075832,227.0252012396685,1.0
1 days 14:15:00,737.1960068733307,227.02520118530524,1.0,737.1960068733307,227.02520118530524,1.0
